pitch;yaw;velocity
6.76676e+241;-8.93914e+239;-1.11876e+240
-1.63846e+241;1.49636e+241;9.19824e+240
1.37528e+242;2.8596e+241;1.97118e+241
-1.41252e+242;7.08188e+241;1.72045e+241
-1.86717e+242;1.64363e+242;2.41813e+241
1.57758e+242;2.7977e+242;4.86549e+241
1.55098e+242;4.20965e+242;2.69585e+241
2.14187e+242;6.88695e+242;5.94609e+241
4.5124e+242;5.69692e+242;6.85131e+241
7.96795e+242;6.85255e+242;1.08236e+242
-2.33789e+243;2.49917e+242;1.84556e+242
-4.05323e+243;2.48117e+243;9.04383e+241
-8.01268e+243;1.56625e+243;2.44993e+242
-1.39018e+244;1.85226e+243;2.5988e+242
-4.688e+243;-1.03837e+243;1.38801e+243
-5.42008e+243;-1.81082e+243;2.1599e+243
-2.30917e+244;-1.01546e+244;1.12816e+243
-3.44125e+244;-9.97634e+243;3.41474e+243
-4.5501e+244;-9.36831e+243;5.88712e+243
-6.38088e+244;-1.16167e+244;4.03482e+243
-1.06762e+245;6.2926e+243;3.65629e+243
-1.75068e+245;1.20095e+244;-7.41378e+243
-1.32369e+245;-1.05959e+244;-1.28877e+244
-3.46411e+245;-7.73133e+244;-1.12686e+244
-4.60913e+245;-8.5045e+244;-3.11548e+242
7.44339e+244;-1.54419e+245;1.15964e+244
2.3897e+244;-1.46829e+245;2.78556e+244
1.79797e+245;-6.39359e+244;4.45172e+244
-1.49018e+246;-3.57438e+245;1.74054e+244
-1.09783e+246;-1.23171e+245;-1.03489e+245
-1.59004e+246;1.34107e+246;-2.05404e+245
-3.71936e+246;1.42521e+246;-8.6176e+244
-6.47478e+245;2.24998e+246;1.64664e+245
-2.71722e+246;7.37376e+245;-1.31551e+245
-7.64735e+246;-1.41228e+245;5.55914e+245
-1.23475e+247;-4.07967e+246;9.2826e+245
-1.21892e+246;-5.9493e+246;1.37351e+245
-5.84024e+246;-7.8358e+246;1.68363e+246
-6.31905e+247;-1.38458e+247;-7.00411e+245
-7.416e+247;-1.13817e+247;1.15134e+246
-1.04154e+248;-2.59858e+247;3.88802e+246
-1.94799e+248;-7.44624e+247;1.25714e+245
-1.44719e+248;-1.07528e+248;7.25927e+246
-1.92157e+248;-1.46339e+248;-7.49382e+246
-3.57284e+248;-1.77422e+248;1.11182e+247
-2.98904e+248;-2.1037e+248;2.15224e+247
-4.5032e+248;-3.77717e+248;4.61516e+247
-3.1724e+248;-2.67899e+248;9.92534e+247
-3.77144e+248;-4.28273e+248;6.94191e+247
-4.47516e+248;-4.6352e+248;1.3335e+248
-2.41348e+249;-5.72144e+247;2.30121e+248
-4.5114e+248;-1.23731e+249;3.23377e+248
-4.85181e+248;-2.57126e+249;3.58355e+248
1.93706e+248;-1.98787e+249;-5.81098e+247
6.06896e+249;-1.50859e+249;7.34524e+247
1.18277e+250;-4.44845e+249;-3.49098e+248
9.85218e+249;-8.8227e+249;-2.3559e+248
1.49716e+250;-1.05883e+250;1.11607e+249
2.11813e+250;-1.45897e+250;2.1433e+249
2.40796e+250;-2.67741e+250;-6.14552e+248
2.41455e+250;-3.38745e+250;4.54689e+248
3.49032e+249;-2.03332e+250;8.14142e+249
2.05446e+250;1.40558e+250;5.70648e+249
1.2002e+251;6.54642e+250;-2.41166e+249
1.88682e+250;1.64672e+250;1.37968e+250
9.06526e+250;-3.66019e+249;1.90509e+250
-1.70188e+251;4.10662e+250;-2.93915e+249
-1.69152e+251;5.15609e+249;2.74326e+250
-3.47323e+251;2.81684e+250;-1.65266e+250
3.72475e+251;1.00208e+251;-4.99225e+249
3.67926e+251;-4.65131e+251;4.69736e+250
1.79549e+252;1.97228e+251;-9.58006e+250
4.42536e+252;-6.72569e+251;1.2856e+251
2.48916e+252;-1.51711e+252;3.99189e+251
-3.15332e+251;-8.3835e+251;2.55027e+251
-1.60103e+252;6.46891e+251;-7.2186e+249
9.40782e+250;-2.91678e+250;-4.05572e+251
1.9462e+252;-5.06787e+252;-1.75651e+252
1.39639e+253;8.65662e+250;-2.75947e+252
2.12488e+252;7.91416e+252;-2.60445e+252
-1.19875e+253;1.33688e+253;-3.36628e+252
-2.25463e+253;1.04023e+253;4.88024e+252
-4.44675e+253;3.67595e+253;8.67807e+252
1.03554e+253;5.08897e+253;1.197e+253
-3.5927e+253;8.69254e+253;5.57789e+252
-1.32332e+253;4.74103e+253;-8.39119e+252
1.55302e+254;-4.63002e+253;-1.65156e+253
1.16832e+254;-6.26691e+253;-1.21508e+253
1.83837e+254;1.35722e+254;-1.21715e+253
1.19655e+255;-1.03801e+254;-1.83926e+253
8.75735e+254;-2.32041e+253;-3.68246e+253
2.37065e+255;-2.90548e+254;-8.45648e+253
4.00825e+255;9.16783e+254;-4.2739e+253
2.22564e+255;-4.62998e+253;-3.33347e+254
7.18921e+255;-4.61962e+254;-3.50816e+254
7.62174e+255;1.65887e+255;-1.89072e+254
4.09844e+255;2.88934e+255;-1.05311e+255
1.03943e+256;4.71307e+255;-6.4718e+253
-1.43265e+255;3.72889e+255;6.0152e+254
8.11252e+255;1.24982e+256;1.01072e+255
3.42235e+256;9.89883e+255;1.36298e+255
4.03246e+256;1.72509e+255;-1.7766e+255
8.08048e+256;9.28939e+255;1.0472e+255
6.35915e+256;1.74834e+256;-9.57729e+254
1.60023e+257;4.73731e+255;-4.67946e+254
2.08291e+257;-3.22999e+256;3.21469e+255
2.89514e+257;1.87623e+256;-1.32343e+255
2.90002e+257;4.01205e+256;-4.11743e+256
5.15186e+257;8.58952e+256;-9.29574e+256
1.79918e+257;9.05009e+256;-9.75138e+256
2.57998e+257;1.36617e+257;-1.01506e+257
5.65476e+257;6.00545e+257;-1.11574e+257
6.40352e+257;1.00146e+258;5.83695e+256
1.30755e+258;9.34229e+257;-4.57983e+256
5.8289e+258;2.37886e+257;-2.99452e+257
1.12096e+259;1.7406e+258;-4.47759e+256
8.23365e+258;-9.76792e+256;-2.69991e+257
1.07021e+259;1.14997e+258;4.06595e+257
2.71892e+258;-3.01141e+258;3.62013e+257
4.37909e+257;2.47817e+257;1.29704e+258
-2.13362e+259;5.18935e+257;6.92516e+257
-2.4643e+259;7.92301e+257;-2.13127e+258
-2.49455e+259;1.89431e+259;-3.75221e+258
-7.36963e+259;2.69998e+259;-1.13121e+259
-3.3998e+259;4.36827e+259;-1.66822e+259
-4.7049e+259;1.58426e+259;-1.89066e+259
1.34532e+259;-3.16504e+259;-1.98422e+259
-7.96451e+258;2.76648e+259;-1.55973e+259
-2.00382e+260;5.99579e+259;-2.88342e+259
-2.90701e+260;7.83989e+259;-1.07168e+259
-1.13602e+261;5.68645e+259;-9.5311e+258
2.84212e+260;7.04592e+259;6.07944e+258
1.20555e+261;1.0781e+260;3.31815e+259
-5.08067e+260;1.20827e+261;-1.26421e+260
7.09501e+260;1.05428e+261;-1.90402e+260
2.8753e+261;1.46137e+261;1.45899e+260
-1.50996e+261;2.02603e+261;1.83516e+260
-5.14777e+261;-2.05058e+260;-3.99853e+260
-9.30327e+261;1.10423e+261;-5.08327e+260
-3.28599e+260;3.10485e+261;-3.27834e+260
-9.55079e+261;6.59712e+261;8.92375e+260
-3.55291e+262;-1.16681e+261;-2.84948e+260
-2.01354e+262;3.06021e+261;1.86203e+261
-9.38868e+261;9.26041e+261;2.01692e+261
1.31506e+262;-2.23929e+262;4.59765e+261
2.29617e+262;-6.76776e+261;-2.71854e+260
1.8948e+262;5.27999e+262;5.93828e+261
8.12198e+262;1.02864e+263;1.27377e+262
1.21793e+263;2.84382e+262;2.34495e+262
1.90503e+262;1.33349e+263;-2.03279e+262
2.36991e+263;2.5272e+263;-4.25895e+262
7.10947e+263;7.1924e+263;-9.48193e+262
1.04817e+264;1.0027e+264;-1.70551e+263
1.43622e+264;1.58281e+264;-8.44898e+262
-1.02741e+263;1.16075e+264;-4.14115e+262
-5.28543e+262;1.1957e+263;3.04801e+262
-9.4669e+263;4.80213e+263;-3.7484e+263
6.7367e+264;-1.95553e+263;-3.24703e+263
7.19645e+264;-1.72521e+264;-2.45772e+263
1.21263e+265;-2.60555e+264;-1.05272e+263
2.28644e+265;-1.65616e+264;8.53951e+263
2.65309e+265;3.921e+264;5.40757e+263
6.04717e+264;8.89319e+264;2.701e+263
-1.70754e+265;1.16049e+265;2.21835e+264
-3.32784e+265;1.61612e+265;5.15308e+264
-6.56236e+265;2.66831e+265;1.01034e+264
-1.09744e+266;4.84638e+265;-1.20321e+264
-1.91673e+266;7.29172e+265;-1.87251e+264
-1.8176e+266;6.19975e+265;-1.18026e+265
-3.1076e+266;1.12163e+266;-4.29302e+264
-5.40735e+266;2.70052e+265;-1.21201e+265
-7.59515e+266;-1.11294e+265;-2.18319e+265
5.11028e+265;-4.9906e+265;8.78902e+265
-4.1417e+266;-1.38599e+266;-1.17928e+266
-6.80602e+265;4.06751e+266;-2.28524e+266
4.06077e+267;1.1003e+267;-2.09426e+266
5.79538e+267;1.30769e+267;-2.44905e+266
8.99298e+267;-4.07914e+266;-5.46289e+266
4.89724e+267;8.03491e+265;-5.66295e+266
1.05382e+268;1.68753e+267;-5.3314e+266
1.19789e+268;1.62234e+267;-1.50117e+267
1.03102e+268;-3.57038e+266;-1.76085e+267
3.11681e+268;3.34616e+267;-3.51664e+267
5.41627e+268;1.42337e+267;-7.48578e+266
5.5572e+268;7.83125e+267;1.28946e+267
8.27124e+268;-8.08976e+266;2.05255e+267
1.46771e+269;6.22699e+267;1.82068e+267
9.42621e+268;1.092e+268;1.00245e+268
-2.80995e+268;3.30349e+268;1.67386e+268
-7.32583e+268;-7.56241e+268;1.57822e+268
-7.43497e+268;-8.95825e+268;-9.34041e+267
1.09276e+269;-3.39813e+269;7.80731e+267
2.25986e+269;-5.09297e+269;-3.82229e+268
-3.65494e+269;-4.32075e+269;-6.88166e+268
5.17707e+267;-9.96211e+269;-1.0623e+268
6.78769e+269;-1.39283e+270;-5.17454e+268
-8.24237e+269;-1.74195e+270;-7.10528e+268
-3.54082e+270;-1.8135e+270;1.38285e+268
-6.76642e+268;-1.96571e+270;1.53592e+269
-2.20789e+270;-7.50275e+268;-4.27267e+269
5.41942e+270;-6.7885e+269;-4.26838e+269
9.40113e+270;1.27091e+270;-1.32571e+270
1.72114e+271;-1.71126e+268;-7.98978e+269
1.25601e+270;9.49555e+270;1.20295e+270
-1.3577e+271;3.75233e+270;8.83578e+269
-3.12191e+271;8.39997e+269;-5.56228e+269
-3.72078e+271;-3.34758e+270;-6.18553e+270
2.16768e+271;-7.39542e+270;-2.06349e+270
-1.21797e+271;-6.27953e+271;5.17944e+270
9.34417e+271;-9.49359e+271;-4.0802e+270
1.92471e+272;-1.64854e+272;3.65086e+270
4.09512e+272;-2.19421e+272;-2.82497e+271
4.70021e+272;-7.86019e+271;-3.18932e+271
3.79588e+271;-6.91458e+271;-3.34018e+271
-7.52601e+272;-8.86918e+271;-5.81407e+271
2.58024e+272;5.02018e+271;8.86801e+270
-3.00481e+273;3.52396e+272;3.73709e+270
-4.61317e+273;7.62553e+272;1.11995e+272
-4.0385e+273;1.47282e+273;3.01131e+272
-2.89169e+273;3.64304e+273;-5.77757e+271
-2.84097e+273;3.56548e+273;-8.64239e+272
3.22311e+273;2.83117e+273;-8.92809e+272
1.10293e+274;6.55953e+273;-1.09794e+273
1.97922e+274;7.25841e+273;-5.66816e+272
1.66482e+274;1.03917e+274;-2.07117e+273
2.08768e+273;3.10975e+274;-9.62994e+272
-2.51854e+274;2.27399e+274;-6.63091e+273
-2.53863e+274;1.03786e+274;-8.07178e+273
-2.72982e+274;4.90859e+274;-7.70062e+273
-7.27566e+274;9.71611e+273;-1.03287e+274
1.03091e+274;-1.19752e+274;-2.70743e+272
-1.70594e+273;6.59661e+274;2.48927e+274
-8.46668e+274;2.94632e+274;1.65774e+274
2.84093e+275;1.26983e+275;4.17483e+274
3.57589e+275;1.66279e+275;3.05425e+274
1.27829e+276;4.08522e+274;-6.18583e+274
-8.01359e+275;-1.9111e+275;-1.40645e+274
1.55828e+273;3.20595e+275;-1.94006e+274
1.22938e+276;5.77703e+275;-1.41314e+275
2.51059e+276;3.10671e+275;2.16575e+275
5.92421e+276;-2.16461e+276;5.97214e+275
1.0849e+276;-1.55349e+276;4.45128e+275
-7.70567e+273;-3.31959e+276;1.22184e+276
5.08411e+275;-8.81282e+275;7.64183e+275
5.78219e+276;2.43977e+276;-7.85044e+275
-9.38403e+276;-4.25738e+276;6.36711e+275
1.58925e+276;-1.66146e+276;4.81807e+276
3.91445e+277;-1.21364e+276;5.12176e+276
1.81054e+277;4.16572e+276;1.02318e+277
1.04258e+276;4.00489e+277;7.20898e+276
3.39668e+277;-2.97094e+276;-1.69943e+276
1.38236e+278;-1.8521e+277;-3.29375e+276
3.54325e+278;1.20568e+278;-5.05365e+276
5.6202e+278;1.42847e+277;-1.8024e+277
8.60935e+278;-1.1343e+278;-1.84767e+277
1.25416e+279;-8.982e+277;-1.28679e+277
2.17749e+279;-1.28703e+278;3.06792e+277
4.10796e+279;-3.81878e+278;7.21047e+277
1.77622e+279;-2.87918e+278;4.12726e+277
2.28422e+279;-2.43205e+278;-4.67002e+277
2.62587e+279;-7.56683e+278;-4.80616e+277
4.02868e+279;-4.61206e+279;-1.60958e+278
-4.23939e+279;-4.88176e+279;-5.97503e+278
-1.31137e+280;-4.01046e+279;-1.76905e+279
-3.03818e+280;7.31103e+279;-1.34996e+279
-3.00628e+280;7.69707e+278;-3.02622e+279
-1.53418e+279;-3.35315e+279;-3.34433e+279
1.03428e+279;-8.96461e+279;-6.20563e+279
-4.45793e+280;-2.56161e+278;-8.31502e+279
-3.8771e+279;3.45413e+279;-1.62651e+280
3.32854e+280;-1.39537e+280;-1.83689e+280
1.37818e+281;1.61345e+280;-1.73049e+280
2.64657e+281;2.17378e+280;-4.17657e+280
6.09379e+281;1.02052e+281;-1.39201e+280
4.81314e+281;2.53278e+280;1.07112e+280
2.85615e+281;4.65572e+280;3.82513e+280
3.09992e+281;2.70193e+281;1.07035e+281
1.56341e+282;2.02961e+281;-6.87222e+280
6.44563e+281;3.05613e+281;1.4531e+280
-1.43351e+281;8.90834e+281;-5.95198e+280
-2.22217e+282;2.04343e+282;3.74217e+280
2.23014e+282;1.34336e+282;-1.51925e+281
8.61593e+282;1.53102e+282;-1.04495e+281
8.94695e+282;3.08984e+282;-6.3343e+281
1.49415e+281;-3.79883e+281;-2.1078e+282
4.94526e+282;-1.15988e+283;-3.89324e+282
1.01843e+283;-4.41573e+282;-5.17525e+282
-1.32758e+283;1.27513e+283;-5.6565e+282
-8.73534e+283;1.39897e+283;-6.7982e+282
-1.05437e+284;1.75191e+283;3.04477e+282
-1.70697e+284;8.51871e+283;4.77738e+282
-1.09773e+284;5.11024e+283;1.50547e+282
-1.30773e+284;-2.39367e+283;3.28631e+281
-2.81002e+283;-1.28547e+284;-4.69813e+281
-2.13179e+284;-1.83918e+284;3.8578e+282
-1.93239e+284;-2.09172e+284;1.45315e+283
-2.24581e+284;-1.59077e+284;2.99763e+283
-3.39648e+284;1.66716e+284;-3.29451e+282
-2.00405e+284;3.9277e+284;2.86849e+284
2.8679e+284;4.75251e+283;2.00425e+284
1.10208e+285;6.88523e+284;8.07757e+283
6.88758e+284;-3.02377e+284;2.46051e+284
-2.40201e+285;1.04349e+285;-1.58806e+284
-8.67801e+285;-1.45677e+285;-2.8681e+284
-8.68164e+285;3.18909e+285;7.14641e+283
-8.8883e+285;3.54293e+285;-1.77304e+285
-1.03628e+286;7.87611e+285;-8.97555e+284
-2.30978e+285;-9.17949e+285;-1.41228e+285
6.02526e+285;-2.43132e+286;-1.55448e+285
-4.53854e+286;-2.51493e+286;-1.78856e+285
-2.21419e+286;-4.8402e+286;-1.24543e+285
-4.0848e+286;-4.77148e+286;1.33814e+285
-5.31008e+286;-5.60309e+286;-7.35765e+284
-4.35419e+286;-1.01471e+287;2.66619e+285
-3.96245e+286;-1.98338e+287;1.40681e+286
2.61402e+285;-1.43558e+287;-7.824e+285
-3.95914e+287;-5.06545e+286;-6.1314e+286
-6.90834e+287;3.32385e+287;-9.75352e+286
-7.1976e+287;4.5952e+287;-1.2023e+287
-1.20526e+288;9.95817e+286;-1.73061e+286
-8.29535e+287;9.26882e+287;-2.0265e+287
-2.5544e+288;2.16185e+288;-2.65873e+287
-5.67358e+287;2.59707e+288;-4.10196e+287
1.88202e+288;3.18413e+288;-5.67777e+287
-1.19836e+288;2.26454e+288;-3.29509e+287
-5.75899e+288;1.61142e+288;-6.45516e+287
-8.15235e+288;6.21619e+288;-4.18774e+287
-2.46375e+289;2.29771e+288;6.46251e+286
-5.12916e+289;9.79834e+288;1.71661e+288
-5.66347e+289;3.5789e+289;4.65433e+288
-4.76264e+289;4.34812e+289;6.40035e+288
-5.51652e+289;6.76904e+289;3.39277e+287
-2.29495e+289;1.93645e+288;6.66777e+288
-9.08606e+289;-6.99936e+289;3.69562e+288
-3.49785e+289;-7.66244e+289;1.13677e+289
-2.28704e+290;-2.02111e+290;5.38924e+287
-3.54876e+290;-1.83848e+289;7.70383e+288
-4.86568e+290;-2.63677e+289;1.7692e+289
-1.97898e+290;-2.6794e+290;8.47962e+289
7.69218e+290;-7.53256e+290;8.80596e+289
1.29314e+291;-8.81228e+290;2.13392e+289
4.6809e+290;-1.05306e+291;2.05465e+290
2.69324e+291;-1.05072e+291;1.06186e+290
2.95388e+291;-1.44876e+291;-1.69876e+290
-1.52678e+290;1.28647e+290;-1.97365e+290
-1.23382e+290;-3.43981e+291;-8.73559e+290
-7.62714e+290;-6.22572e+291;-9.59793e+290
7.92872e+291;-3.62703e+291;-3.20947e+291
-2.15553e+292;-9.87935e+291;-3.23084e+291
-1.04025e+292;-2.85997e+291;-2.90602e+291
-3.69065e+292;7.48729e+291;-3.59911e+290
-2.36686e+292;2.4546e+292;-5.54525e+291
-8.08589e+292;-4.8092e+291;-1.30857e+292
-1.81683e+293;-2.42781e+292;-1.2891e+292
-2.13747e+293;-5.68562e+291;-1.62985e+292
-6.15552e+293;1.2464e+292;6.4767e+291
-7.04036e+293;5.68027e+292;2.394e+292
-5.5032e+293;-8.09418e+292;-9.19362e+291
-4.42789e+293;-1.3398e+293;1.83258e+292
-1.40865e+294;-2.20248e+293;4.537e+292
-1.43426e+294;1.08756e+293;1.04768e+292
-9.50236e+292;-6.64208e+293;2.19938e+293
-2.07894e+294;-1.00194e+293;1.24295e+293
-3.75397e+294;-1.10812e+293;-7.21965e+292
1.11224e+293;-7.03087e+293;2.58694e+292
-5.22764e+294;-6.24313e+293;4.52047e+293
-7.81278e+294;-2.23653e+294;-1.63223e+293
-7.95729e+294;-9.75529e+294;1.33704e+294
-1.52907e+295;-8.37821e+294;8.28712e+293
-1.52922e+295;-1.16454e+295;1.57294e+294
-3.21014e+295;-1.95956e+295;-1.05054e+294
-4.88626e+295;-1.00114e+295;4.51968e+294
9.24163e+294;-1.88329e+295;7.60087e+294
-6.68813e+295;-4.06573e+294;-8.59041e+293
-1.59629e+296;-1.15942e+295;9.74382e+294
-3.48716e+296;-8.22277e+294;1.29513e+295
-4.20099e+296;1.75085e+295;9.415e+294
-2.98446e+296;-2.3051e+296;2.07913e+295
-7.84736e+295;9.25818e+294;-1.39756e+295
7.17012e+296;-2.17959e+296;-2.58385e+295
6.575e+296;-2.04478e+296;-7.62116e+295
4.60826e+296;-4.05272e+296;-6.02762e+294
1.32007e+297;-1.43609e+297;-6.57633e+295
2.76707e+297;-2.35905e+297;-2.32676e+296
-8.83095e+295;-1.60999e+297;-4.08592e+296
-1.56264e+296;-2.01397e+297;-5.1656e+295
5.24119e+297;2.10688e+297;-1.58375e+296
5.59163e+297;2.18775e+296;6.20377e+296
-2.65431e+297;2.37611e+297;2.56101e+297
4.88946e+297;2.51508e+297;1.97963e+297
-2.34611e+298;-8.74604e+297;2.3053e+297
5.8521e+297;-1.17185e+298;4.9544e+297
-6.91539e+297;-2.08654e+298;5.32913e+297
-2.11546e+298;-2.03986e+298;1.28809e+297
3.7246e+297;4.95094e+296;6.23391e+297
-1.59146e+299;-2.80035e+298;1.05534e+298
-7.49076e+298;5.44918e+298;1.31054e+298
-1.38866e+299;1.52562e+299;2.93328e+298
-3.17215e+299;2.30807e+299;6.07452e+298
1.91723e+299;5.92008e+298;4.65811e+298
8.7086e+298;-8.66724e+298;6.21704e+298
-3.94896e+299;-7.95179e+299;9.05323e+298
4.05889e+299;-3.7891e+299;6.43905e+298
-8.38291e+299;-4.1368e+299;-1.03364e+298
-2.07336e+300;7.6823e+299;3.49256e+299
-3.40304e+300;-7.06699e+298;4.41734e+299
-1.9966e+300;1.94858e+299;5.81942e+299
8.39131e+299;-8.44509e+299;3.45962e+299
4.35434e+300;-3.30601e+300;3.46275e+299
3.21217e+300;6.38931e+299;1.65351e+300
-1.82038e+301;-8.69873e+300;2.33832e+300
7.10332e+300;-1.25955e+301;2.77593e+300
2.5521e+301;-1.80956e+300;4.48931e+300
2.6128e+301;2.62275e+300;-5.98334e+299
9.92426e+301;1.64e+301;1.93439e+299
2.44397e+302;3.02946e+301;-1.83659e+301
1.56726e+302;1.58068e+301;-1.11669e+301
-1.63183e+302;-3.13818e+301;-2.97482e+301
-4.28244e+301;-4.43624e+301;-6.21875e+301
4.45687e+301;-1.12785e+302;-8.90351e+300
-1.08484e+303;-8.74971e+301;-1.36279e+301
-1.21427e+303;-4.39442e+302;-3.97732e+301
-1.05675e+303;-1.62098e+302;-6.41552e+301
-8.83096e+302;-3.87925e+302;5.72332e+301
-1.84697e+303;-5.39298e+302;4.4266e+301
-1.21992e+303;-1.07801e+303;1.93225e+302
-3.41337e+303;1.62628e+303;8.52077e+301
3.07366e+303;2.72752e+303;-6.05886e+302
1.36943e+303;3.974e+303;-7.38809e+302
2.53423e+303;1.52584e+303;-1.71487e+303
8.20941e+303;4.18896e+303;-1.19681e+303
7.47764e+303;3.79499e+303;-1.93932e+303
2.01058e+304;-9.85278e+303;-2.26509e+303
4.24338e+304;-4.42243e+303;-5.93591e+303
-2.02378e+304;-4.53839e+304;-5.3367e+303
-1.14429e+305;-7.68931e+304;-5.26872e+303
-1.1811e+305;-6.66968e+304;-2.98464e+303
-2.26388e+305;-5.83384e+304;-1.91673e+304
-3.82508e+305;3.91203e+304;-2.62748e+304
-1.7642e+305;-3.36325e+304;-2.52455e+304
-4.71302e+305;-5.09561e+304;-2.32776e+304
-1.26028e+306;8.51086e+304;2.51316e+303
-1.17233e+306;-7.74761e+304;1.21064e+305
-3.80616e+305;2.27987e+305;1.98695e+305
2.94717e+305;5.73234e+305;1.58596e+305
-2.49291e+306;1.05223e+306;3.05924e+305
-1.21263e+306;1.87721e+306;1.14232e+305
-4.27756e+306;1.97701e+306;1.37752e+305
-5.78704e+306;2.40963e+306;4.66055e+305
-2.99765e+306;9.50138e+305;1.49124e+305
-1.16292e+307;-2.16545e+306;1.06176e+306
-1.18884e+307;-1.91891e+306;1.80105e+306
-1.11132e+307;-3.23232e+306;9.81139e+305
-1.83839e+307;-2.60624e+307;1.23143e+306
-5.71687e+307;-2.36973e+307;1.01484e+306
-1.0469e+308;-2.62496e+307;5.76225e+306
-9.49794e+307;-5.98479e+307;1.43457e+307
-1.05987e+308;-5.50162e+307;8.09698e+306
-1.58713e+308;-1.31627e+308;-9.30265e+306
-1.50332e+308;-inf;-4.72178e+306
-inf;-inf;1.57809e+307
-nan;-inf;1.96033e+307
-nan;-nan;-2.73062e+307
-nan;-nan;-1.34633e+308
-nan;-nan;-inf
-nan;-nan;-inf
-nan;-nan;-inf
-nan;-nan;-inf
-nan;-nan;-inf
-nan;-nan;-inf
-nan;-nan;-inf
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
-nan;-nan;-nan
